"id";"period";"okato";"subject";"river_basin";"indicator";"hazard_class";"cnt_cases";"value_min";"value_max";"unit"
5707;2015-11-30;"71100000000";Ханты-Мансийский автономный округ - Югра (Тюменская область);р. Обь;Железо общее;"4";"2";30;33;ПДК
5708;2015-11-30;"75000000000";Челябинская область;р. Кама;Взвешенные вещества;"";"3";10;13;ПДК
5709;2015-11-30;"75000000000";Челябинская область;р. Тобол;Цинк;"3";"1";18;18;ПДК
5710;2015-11-30;"75000000000";Челябинская область;р. Тобол;Взвешенные вещества;"";"6";10;11;ПДК
5711;2015-11-30;"75000000000";Челябинская область;р. Урал;Взвешенные вещества;"";"2";10;10;ПДК
5712;2015-12-31;"10000000000";Амурская область;р. Амур;Цинк;"3";"3";10;28;ПДК
5713;2015-12-31;"10000000000";Амурская область;р. Амур;Кадмий;"2";"1";3;3;ПДК
5714;2015-12-31;"10000000000";Амурская область;р. Амур;Марганец;"4";"1";47;47;ПДК
5715;2015-12-31;"10000000000";Амурская область;р. Амур;Алюминий;"4";"3";10;16;ПДК
5716;2015-12-31;"12000000000";Астраханская область;р. Волга;Ртуть;"1";"1";4;4;ПДК
5717;2015-12-31;"19000000000";Вологодская область;р. Волга;Фосфаты;"4э";"1";24;24;ПДК
5718;2015-12-31;"19000000000";Вологодская область;р. Волга;Нитрит-ионы;"4э";"1";44;44;ПДК
5719;2015-12-31;"19000000000";Вологодская область;р. Волга;Цинк;"3";"1";16;16;ПДК
5720;2015-12-31;"40000000000";г. Санкт-Петербург;малые реки, озера, водохранилища;Марганец;"4";"3";34;41;ПДК
5721;2015-12-31;"33000000000";Кировская область;р. Волга;Взвешенные вещества;"";"2";19;22;ПДК
5722;2015-12-31;"33000000000";Кировская область;р. Кама;Взвешенные вещества;"";"2";10;14;ПДК
5723;2015-12-31;"37000000000";Курганская область;р. Тобол;Нефть и нефтепродукты;"3";"1";40;40;ПДК
5724;2015-12-31;"44000000000";Магаданская область;р. Колыма;Марганец;"4";"1";46;46;ПДК
5725;2015-12-31;"46000000000";Московская область;р. Волга;Нитрит-ионы;"4э";"9";13;36;ПДК
5726;2015-12-31;"46000000000";Московская область;р. Волга;Медь;"3";"1";31;31;ПДК
5727;2015-12-31;"46000000000";Московская область;р. Волга;Растворенный кислород;"";"1";2.3;2.3;мг/л
5728;2015-12-31;"46000000000";Московская область;р. Волга;Аммоний-ион;"4";"13";11;32;ПДК
5729;2015-12-31;"46000000000";Московская область;р. Волга;БПК5;"";"9";6;13;ПДК
5730;2015-12-31;"47000000000";Мурманская область;малые реки, озера, водохранилища;Никель;"3";"4";12;42;ПДК
5731;2015-12-31;"22000000000";Нижегородская область;р. Волга;Взвешенные вещества;"";"6";10;44;ПДК
5732;2015-12-31;"50000000000";Новосибирская область;р. Обь;Марганец;"4";"2";33;41;ПДК
5733;2015-12-31;"50000000000";Новосибирская область;р. Обь;Цинк;"3";"1";14;14;ПДК
5734;2015-12-31;"53000000000";Оренбургская область;р. Урал;Цинк;"3";"1";13;13;ПДК
5735;2015-12-31;"53000000000";Оренбургская область;р. Урал;Медь;"3";"1";49;49;ПДК
5736;2015-12-31;"05000000000";Приморский край;р. Амур;Цинк;"3";"1";16;16;ПДК
5737;2015-12-31;"05000000000";Приморский край;р. Амур;Аммоний-ион;"4";"1";29;29;ПДК
5738;2015-12-31;"05000000000";Приморский край;р. Амур;Марганец;"4";"1";36;36;ПДК
5739;2015-12-31;"05000000000";Приморский край;р. Амур;БПК5;"";"1";13;13;ПДК
5740;2015-12-31;"05000000000";Приморский край;малые реки, озера, водохранилища;Аммоний-ион;"4";"1";15;15;ПДК
5741;2015-12-31;"05000000000";Приморский край;малые реки, озера, водохранилища;Марганец;"4";"3";41;49;ПДК
5742;2015-12-31;"05000000000";Приморский край;малые реки, озера, водохранилища;Цинк;"3";"6";14;49;ПДК
5743;2015-12-31;"88000000000";Республика Марий Эл;р. Волга;Взвешенные вещества;"";"3";10;15;ПДК
5744;2015-12-31;"90000000000";Республика Северная Осетия-Алания;р. Терек;ХПК;"";"2";17;18;ПДК
5745;2015-12-31;"90000000000";Республика Северная Осетия-Алания;р. Терек;БПК5;"";"2";17;18;ПДК
5746;2015-12-31;"65000000000";Свердловская область;р. Кама;Марганец;"4";"3";38;44;ПДК
5747;2015-12-31;"65000000000";Свердловская область;р. Кама;Взвешенные вещества;"";"2";16;17;ПДК
5748;2015-12-31;"65000000000";Свердловская область;р. Тобол;Аммоний-ион;"4";"1";10;10;ПДК
5749;2015-12-31;"65000000000";Свердловская область;р. Тобол;Медь;"3";"1";46;46;ПДК
5750;2015-12-31;"65000000000";Свердловская область;р. Тобол;Фенол;"3";"1";45;45;ПДК
5751;2015-12-31;"65000000000";Свердловская область;р. Тобол;ХПК;"";"1";12;12;ПДК
5752;2015-12-31;"65000000000";Свердловская область;р. Тобол;Никель;"3";"1";14;14;ПДК
5753;2015-12-31;"65000000000";Свердловская область;р. Тобол;Железо общее;"4";"1";32;32;ПДК
5754;2015-12-31;"65000000000";Свердловская область;р. Тобол;Марганец;"4";"12";31;48;ПДК
5755;2015-12-31;"65000000000";Свердловская область;р. Тобол;Взвешенные вещества;"";"2";16;34;ПДК
5756;2015-12-31;"65000000000";Свердловская область;р. Тобол;БПК5;"";"2";6;6;ПДК
5757;2015-12-31;"70000000000";Тульская область;р. Дон;Аммоний-ион;"4";"1";11;11;ПДК
5758;2015-12-31;"71000000000";Тюменская область;р. Тобол;Марганец;"4";"1";39;39;ПДК
5759;2015-12-31;"08000000000";Хабаровский край;р. Амур;Медь;"3";"1";41;41;ПДК
5760;2015-12-31;"08000000000";Хабаровский край;р. Амур;Марганец;"4";"7";32;46;ПДК
5761;2015-12-31;"08000000000";Хабаровский край;р. Амур;Цинк;"3";"8";10;20;ПДК
5762;2015-12-31;"08000000000";Хабаровский край;р. Амур;Железо общее;"4";"3";39;40;ПДК
5763;2015-12-31;"08000000000";Хабаровский край;р. Амур;Алюминий;"4";"3";10;16;ПДК
5764;2015-12-31;"08000000000";Хабаровский край;р. Амур;Кадмий;"2";"1";3;3;ПДК
5765;2015-12-31;"71100000000";Ханты-Мансийский автономный округ - Югра (Тюменская область);р. Обь;Железо общее;"4";"1";31;31;ПДК
5766;2015-12-31;"75000000000";Челябинская область;р. Кама;Взвешенные вещества;"";"3";10;15;ПДК
5767;2015-12-31;"75000000000";Челябинская область;р. Тобол;Взвешенные вещества;"";"3";10;15;ПДК
5768;2015-12-31;"75000000000";Челябинская область;р. Тобол;Цинк;"3";"1";22;22;ПДК
5769;2015-12-31;"75000000000";Челябинская область;р. Урал;Взвешенные вещества;"";"1";10;10;ПДК
5770;2016-01-31;"14000000000";Белгородская область;р. Дон;Нитрит-ионы;"4э";"1";11;11;ПДК
5771;2016-01-31;"17000000000";Владимирская область;р. Волга;Нитрит-ионы;"4э";"1";11;11;ПДК
5772;2016-01-31;"25000000000";Иркутская область;р. Ангара;Взвешенные вещества;"";"1";21;21;ПДК
5773;2016-01-31;"37000000000";Курганская область;р. Тобол;Взвешенные вещества;"";"5";12;21;ПДК
5774;2016-01-31;"37000000000";Курганская область;р. Тобол;Марганец;"4";"3";35;39;ПДК
5775;2016-01-31;"46000000000";Московская область;р. Волга;Нитрит-ионы;"4э";"12";10;49;ПДК
5776;2016-01-31;"46000000000";Московская область;р. Волга;Аммоний-ион;"4";"17";12;36;ПДК
5777;2016-01-31;"46000000000";Московская область;р. Волга;БПК5;"";"4";6;7;ПДК
5778;2016-01-31;"46000000000";Московская область;р. Волга;ХПК;"";"1";10;10;ПДК
5779;2016-01-31;"47000000000";Мурманская область;малые реки, озера, водохранилища;Водородный показатель (pH);"";"1";9.7;9.7;pH
5780;2016-01-31;"47000000000";Мурманская область;малые реки, озера, водохранилища;Никель;"3";"3";11;29;ПДК
5781;2016-01-31;"47000000000";Мурманская область;малые реки, озера, водохранилища;Сульфаты;"4";"1";12;12;ПДК
5782;2016-01-31;"22000000000";Нижегородская область;р. Волга;Железо общее;"4";"1";34;34;ПДК
5783;2016-01-31;"22000000000";Нижегородская область;р. Волга;Взвешенные вещества;"";"2";11;18;ПДК
5784;2016-01-31;"22000000000";Нижегородская область;р. Волга;Сульфаты;"4";"1";10;10;ПДК
5785;2016-01-31;"22000000000";Нижегородская область;р. Волга;Марганец;"4";"1";49;49;ПДК
5786;2016-01-31;"50000000000";Новосибирская область;р. Обь;Марганец;"4";"1";46;46;ПДК
5787;2016-01-31;"52000000000";Омская область;р. Иртыш;Растворенный кислород;"";"2";2.1;2.3;мг/л
5788;2016-01-31;"52000000000";Омская область;р. Иртыш;Марганец;"4";"3";40;47;ПДК
5789;2016-01-31;"53000000000";Оренбургская область;р. Урал;Цинк;"3";"1";11;11;ПДК
